"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9"
"cg01400480",0.952510740840808,0.175325331510976,0.120903928764164,0.319736680481583,0.767400272423401,0.651429772842675,0.414468964096159,0.235792211024091,0.460028357803822
"cg06654118",0.846213109791279,0.986021841876209,0.0473748273216188,0.995424181455746,0.500905077904463,0.848023644415662,0.563298881752416,0.383933488512412,0.154979781247675
"cg07477602",0.405993634602055,0.881701468490064,0.648558484623209,0.935720361070707,0.636125407414511,0.788012051023543,0.896005193004385,0.343994091963395,0.0932040035258979
"cg21079030",0.933297399431467,0.382938004331663,0.00923811574466527,0.853345624404028,0.500992059940472,0.229726615129039,0.265338207827881,0.622047431766987,0.581231569405645
"cg09176957",0.447595634032041,0.813394719734788,0.302319213980809,0.318098184885457,0.0373401758261025,0.5429365450982,0.36087323888205,0.953310680808499,0.302908042445779
"cg06694826",0.113397911190987,0.747853214619681,0.205559246009216,0.415253909770399,0.210884107742459,0.35932463221252,0.33047971688211,0.955179667565972,0.577051706844941
"cg27005906",0.283583478303626,0.102253080578521,0.0593588778283447,0.0181571927387267,0.253309018211439,0.454229897819459,0.241295957937837,0.985736011527479,0.29462767764926
"cg12845975",0.887246314203367,0.633121113758534,0.313550931401551,0.432352493749931,0.37277283007279,0.524769642390311,0.419936936115846,0.393193647731096,0.230036224937066
"cg05008854",0.336337408283725,0.880561429075897,0.943905693478882,0.335995802655816,0.787920244736597,0.207174330251291,0.476558215916157,0.58448308845982,0.25524490699172
"cg27107363",0.371008455753326,0.304643725277856,0.778746859868988,0.857878871262074,0.302687973948196,0.223006945569068,0.0321142610628158,0.692567096557468,0.93329935730435
"cg25107254",0.594217010773718,0.218803295632824,0.267681732075289,0.725796435493976,0.604755204403773,0.313896292587742,0.508337973617017,0.29288521851413,0.750839509535581
"cg25037167",0.851513490546495,0.768887717742473,0.700293845497072,0.765119361225516,0.425486267078668,0.828467837534845,0.699368254514411,0.100364279700443,0.118813621113077
"cg14181940",0.927634158870205,0.967066367156804,0.978514274349436,0.814688118640333,0.227355285314843,0.626812032191083,0.0895601606462151,0.620566655416042,0.4959915895015
"cg13871843",0.603830801090226,0.91508277063258,0.168457084335387,0.241012213984504,0.124605216318741,0.998526092618704,0.563632803037763,0.638134002918378,0.933775254292414
"cg13606421",0.546899784356356,0.648051068419591,0.228573391679674,0.559769118437544,0.0274058617651463,0.446483829058707,0.507217781152576,0.635996384080499,0.116425914922729
"cg26757673",0.942522677360103,0.68860946292989,0.182301179505885,0.121856460114941,0.210939233889803,0.951984732178971,0.863597684074193,0.446992303011939,0.530882123159245
"cg18498241",0.595826560398564,0.953817194327712,0.69876884133555,0.878145661437884,0.576014569960535,0.719338948605582,0.890668999636546,0.195045785978436,0.502495038555935
"cg03243506",0.553765524644405,0.995002157054842,0.88651782181114,0.3356383361388,0.724857759196311,0.71266797138378,0.505486285779625,0.861671093152836,0.50317696435377
"cg06796866",0.721552626229823,0.205143133178353,0.865077449940145,0.933626061771065,0.712435488123447,0.127950664842501,0.288848730968311,0.345913397381082,0.852333117043599
"cg11257888",0.429480417398736,0.769819667097181,0.241346030961722,0.749905797187239,0.164555880008265,0.244179653935134,0.327356587164104,0.0563693747390062,0.353229685686529
"cg16030113",0.997799552278593,0.631407215725631,0.562036728253588,0.136527977650985,0.884944782359526,0.49823911418207,0.153377448441461,0.615086906356737,0.272177482955158
"cg01579884",0.931791996583343,0.206926353741437,0.887129449518397,0.741481540724635,0.672578901285306,0.756309552816674,0.886016651522368,0.023028920404613,0.0605578431859612
"cg14353956",0.268347469856963,0.938215382630005,0.735384883591905,0.108345909044147,0.986611965112388,0.547291124239564,0.518479913938791,0.394085215171799,0.131472313776612
"cg13493635",0.649632886750624,0.0684536455664784,0.452369223814458,0.554231279529631,0.815209443913773,0.924389686435461,0.331754132872447,0.856461921241134,0.404664064524695
"cg05522498",0.580152610782534,0.530304710147902,0.0132196457125247,0.267322758445516,0.106471916660666,0.691959757590666,0.0194407610688359,0.252015721052885,0.280807325616479
"cg13320964",0.878714335616678,0.890899237012491,0.480903560994193,0.282567480811849,0.0514747663401067,0.236596168484539,0.447858194820583,0.741185059770942,0.163887760369107
"cg17414900",0.935485278954729,0.780349107459188,0.738525113090873,0.303671170491725,0.201547756558284,0.0980288949795067,0.82662443164736,0.629141906974837,0.830675182398409
"cg22137815",0.841090866364539,0.153112252708524,0.265062246005982,0.817391423042864,0.366876974469051,0.813825406134129,0.53986564767547,0.337121337652206,0.871239107102156
"cg11755251",0.948234240990132,0.109204075532034,0.496805506525561,0.676162557676435,0.580963764106855,0.107967612799257,0.208534157369286,0.303491455735639,0.944045147392899
"cg01097384",0.447982355719432,0.584321438334882,0.540270772762597,0.120877428911626,0.151593198301271,0.717992716468871,0.949673172784969,0.928056388394907,0.255108363227919
"cg27231624",0.678469168953598,0.927561088232324,0.613544828491285,0.805539671331644,0.607233377639204,0.0449666101485491,0.171678176149726,0.149962151888758,0.0167061060201377
"cg02430732",0.114613606827334,0.54047445487231,0.0811009360477328,0.0579556890297681,0.669747398002073,0.229864232707769,0.908087643561885,0.198063066927716,0.829812597949058
"cg22667835",0.14397450350225,0.863225205335766,0.206003427971154,0.0348755230661482,0.486165194772184,0.73933568992652,0.802458744961768,0.708834213670343,0.0495449702721089
"cg02109652",0.921978901838884,0.259805174544454,0.100476266583428,0.664351207902655,0.744371845154092,0.590997119667009,0.224259168375283,0.0821792560163885,0.0501972616184503
"cg19530281",0.809205274563283,0.569798617856577,0.10039880941622,0.226525026140735,0.86297582089901,0.414952307241037,0.285563724581152,0.00481155142188072,0.315683610504493
"cg02509745",0.117781368549913,0.464568675961345,0.760065770475194,0.352721808012575,0.243975681019947,0.888879726873711,0.176968415733427,0.287145551294088,0.89800878544338
"cg20173170",0.628885085228831,0.897329658037052,0.956321455072612,0.568107111612335,0.41814012080431,0.817659357562661,0.894448325270787,0.812305775703862,0.357198840240017
"cg24260327",0.77495234226808,0.85165701364167,0.518399979453534,0.990054972236976,0.359628694830462,0.805973021546379,0.969136940315366,0.815995605196804,0.242687060264871
"cg10094358",0.775938851758838,0.912725204136223,0.90591409127228,0.402227003825828,0.103038614615798,0.436496730428189,0.59783212072216,0.109162774868309,0.390268742572516
"cg11472725",0.746001598192379,0.203719379846007,0.700651958817616,0.852732482366264,0.746721344767138,0.197986254002899,0.63513813004829,0.809299553744495,0.431569353444502
"cg18585314",0.918175166705623,0.180794623447582,0.625830304808915,0.815392013406381,0.00403223070316017,0.139754839241505,0.747279602102935,0.105844796868041,0.424033387796953
"cg04505348",0.628052280750126,0.212409279309213,0.342370444210246,0.222848235163838,0.0755934242624789,0.50237946305424,0.0962305052671582,0.918252784991637,0.945837682578713
"cg04444104",0.619095123838633,0.801043569808826,0.458474142942578,0.435527633642778,0.0226332698948681,0.854886258020997,0.437533230986446,0.350551924202591,0.47512817918323
"cg06547490",0.351039604283869,0.904553155647591,0.772261116653681,0.694886343320832,0.902477448340505,0.161242822185159,0.38626749580726,0.61874652816914,0.419648137176409
"cg07199412",0.411198376910761,0.0210523656569421,0.625493055675179,0.604189925361425,0.701322057284415,0.62202512123622,0.640469868201762,0.219166730763391,0.307366381166503
"cg01067216",0.609494616277516,0.713102038484067,0.306064576841891,0.56375006120652,0.960706912446767,0.207703860476613,0.349458551965654,0.339744969271123,0.495170316193253
"cg13319761",0.594508300768211,0.693108554463834,0.827349263476208,0.665169772459194,0.568322616163641,0.558483185712248,0.244087014114484,0.341280421009287,0.743487298721448
"cg26675785",0.536353119881824,0.688055609352887,0.770613378845155,0.717749159084633,0.520769290626049,0.910396168939769,0.377616163110361,0.651855890639126,0.583120589144528
"cg22101190",0.166938472772017,0.383461891207844,0.566777392290533,0.520545105682686,0.926161194685847,0.0365528676193208,0.00013978173956275,0.492258021607995,0.917979297926649
"cg06189175",0.515050820307806,0.510413351235911,0.163809369783849,0.105963810347021,0.969478065846488,0.894346072571352,0.449378789402544,0.479209857061505,0.709191709058359
"cg02544453",0.566079293610528,0.0813674791716039,0.148928629467264,0.48154405108653,0.298604893730953,0.962045298889279,0.526505064917728,0.632718516048044,0.452166511677206
"cg18051762",0.784142589196563,0.169926905073225,0.662939076777548,0.871784947114065,0.107583474600688,0.862915388308465,0.106650662841275,0.089824648341164,0.387604847317562
"cg27454064",0.484797939192504,0.266456055222079,0.288921679835767,0.140113201458007,0.978254055371508,0.951253193896264,0.0786051454488188,0.0559337146114558,0.976747078821063
"cg00966482",0.488370646722615,0.602150886785239,0.804213506169617,0.227874857606366,0.881113066105172,0.569632440572605,0.931157303508371,0.560878929682076,0.9821961033158
"cg21565823",0.0800621209200472,0.962007492780685,0.908295358764008,0.0773382110055536,0.263461285969242,0.724317266605794,0.0862439705524594,0.232971888734028,0.145245119929314
"cg22641280",0.74904028698802,0.373944212216884,0.940771335503086,0.881371925352141,0.254896820988506,0.603731107665226,0.0256047572474927,0.915812881896272,0.822409670799971
"cg20462512",0.562213275581598,0.931251312838867,0.936419009696692,0.984344814205542,0.55727989715524,0.591012845514342,0.653664025943726,0.214150550542399,0.130363861564547
"cg10851168",0.329556116834283,0.99630198511295,0.28866052092053,0.208751322934404,0.352725437143818,0.308767397888005,0.625179008813575,0.718011541757733,0.243767733918503
"cg01995938",0.765356139745563,0.225420333677903,0.802607979392633,0.232750802766532,0.870978226419538,0.214758910005912,0.273125138366595,0.838125688256696,0.210095077520236
"cg08876039",0.135332036297768,0.137190221110359,0.0390006985981017,0.82884645042941,0.739883324829862,0.436377394944429,0.481892514508218,0.524320424068719,0.120790337678045
"cg01070197",0.810256972443312,0.697872175369412,0.79539231932722,0.660033148946241,0.269994234433398,0.467526170657948,0.357126434566453,0.641017253976315,0.88067964091897
"cg21647227",0.005563571350649,0.262991949450225,0.137531275860965,0.920105206780136,0.528118537506089,0.323583519551903,0.0738622129429132,0.86427263612859,0.0171713887248188
"cg13639016",0.335047975182533,0.823562408098951,0.902710876427591,0.77509985351935,0.304467021021992,0.0652950920630246,0.0482905767858028,0.835755774984136,0.557854095939547
"cg25694480",0.882570780115202,0.139414021512493,0.842191554838791,0.0747443947475404,0.37788775889203,0.124207750661299,0.19078948488459,0.909717843867838,0.688522791489959
"cg05504759",0.678003862500191,0.746251777978614,0.187290005153045,0.0281566716730595,0.377742348005995,0.829660823335871,0.541638422524557,0.371226250194013,0.997304083080962
"cg21918786",0.926208357093856,0.0448048538528383,0.844077751971781,0.54291120544076,0.346281306585297,0.244682190008461,0.37542378809303,0.977526122936979,0.0661629443056881
"cg08055133",0.0426270803436637,0.29162040236406,0.91488062706776,0.0989328601863235,0.850359244039282,0.943311768816784,0.532283027423546,0.0743423388339579,0.806733571924269
"cg09800500",0.352334562456235,0.324231822276488,0.693265697453171,0.0280336735304445,0.0718587508890778,0.3522662401665,0.616388720925897,0.330886741168797,0.613219665596262
"cg23299445",0.960017847130075,0.234305674443021,0.197693795897067,0.74119441350922,0.185696681728587,0.116426749620587,0.190612526377663,0.254654506454244,0.943683914141729
"cg02530860",0.651074806461111,0.545725590083748,0.0398161285556853,0.987583597190678,0.478388861985877,0.680895726196468,0.59198175673373,0.663836595369503,0.614743587560952
"cg27444913",0.877172217471525,0.846656854497269,0.201828396413475,0.528147971956059,0.700240265578032,0.863942421041429,0.519348332891241,0.0824090887326747,0.21364292409271
"cg21444421",0.82802706072107,0.957955430494621,0.279305638978258,0.0460349419154227,0.478527524508536,0.133748451946303,0.743303327821195,0.587473185267299,0.0329686081968248
"cg01035956",0.97645203419961,0.628941421629861,0.367437381530181,0.805709821404889,0.208120781229809,0.758299849927425,0.981751169310883,0.625621958170086,0.982863651588559
"cg16173186",0.936982546234503,0.43111032503657,0.177859821589664,0.749489110661671,0.688478989293799,0.807158165844157,0.44575085141696,0.535156114259735,0.577476256992668
"cg21188610",0.570414828369394,0.588238001335412,0.790332119446248,0.820993323111907,0.683219646569341,0.834244480123743,0.0582903216127306,0.271111425710842,0.261701520299539
"cg24117468",0.762064355658367,0.764639226486906,0.700575134716928,0.476163331186399,0.770796349504963,0.279816633556038,0.918905378784984,0.439465925330296,0.0201990648638457
"cg05291965",0.702238766709343,0.806905648903921,0.680802237940952,0.0213424304965883,0.597469438333064,0.017144454177469,0.761796736391261,0.46429078723304,0.191252879332751
"cg00575090",0.146080374950543,0.47247677645646,0.634352561086416,0.000843152869492769,0.361596114933491,0.196824235841632,0.579236164223403,0.534078512573615,0.246213142061606
"cg08926571",0.840227654669434,0.857510011876002,0.177695321384817,0.856813085032627,0.0736598139628768,0.193228151416406,0.512974947923794,0.721058893483132,0.875869965180755
"cg23741006",0.796490751206875,0.73761429078877,0.668666672892869,0.409660760313272,0.907003595260903,0.404208771884441,0.122573819477111,0.433525068685412,0.418964965036139
"cg08578323",0.627478553215042,0.753954972140491,0.995639234781265,0.579177904408425,0.759728568140417,0.287489432841539,0.0181141779758036,0.975498194806278,0.883724187267944
"cg11939399",0.0696271152701229,0.298926199320704,0.177019241964445,0.181924163829535,0.0258672316558659,0.270520913880318,0.930195959983394,0.427609740756452,0.282134029082954
"cg23797615",0.234006710816175,0.0553187842015177,0.345608005765826,0.520475131226704,0.335751947481185,0.140175680164248,0.444660620298237,0.981894595548511,0.456556734628975
"cg27448433",0.879609795054421,0.349525296362117,0.0291850944049656,0.967333490727469,0.522099199239165,0.630869943182915,0.711428950307891,0.416583256796002,0.814001908525825
